"Date","Parameter","Rhat","ESS_Bulk","ESS_Tail","Block","Step"
1990-01-01,"b_Intercept",1.0004798669037,1280.99084226767,1321.67667655204,1,1
1990-01-01,"b_CAPE",1.00022046930785,1626.86543082268,1672.89673121179,1,1
1990-01-01,"sd_Period30__Intercept",0.999841682463519,912.142475763618,1358.47124166902,1,1
1990-01-01,"sd_Period30__CAPE",1.00137948698254,944.151658237493,1061.52989132853,1,1
1990-01-01,"cor_Period30__Intercept__CAPE",1.00012853216954,1202.63400066383,1748.05105979346,1,1
1990-01-01,"sigma",0.999959767282811,3089.92200214457,2253.22537697959,1,1
1990-01-01,"r_Period30[1870-1899,Intercept]",1.00109972094161,1232.95706558161,1254.08869104591,1,1
1990-01-01,"r_Period30[1900-1929,Intercept]",1.00005543561075,1365.34517624783,1461.80325313933,1,1
1990-01-01,"r_Period30[1930-1959,Intercept]",1.00023827577765,1474.15526415871,1525.75521517107,1,1
1990-01-01,"r_Period30[1960-1989,Intercept]",1.00030096516359,1385.48908312547,1701.71226737141,1,1
1990-01-01,"r_Period30[1870-1899,CAPE]",1.00132810896377,1317.60301468558,1087.11236937631,1,1
1990-01-01,"r_Period30[1900-1929,CAPE]",1.00048791423809,1630.1206736483,2074.72479142544,1,1
1990-01-01,"r_Period30[1930-1959,CAPE]",1.00120793730298,1741.23159955427,2013.20849640191,1,1
1990-01-01,"r_Period30[1960-1989,CAPE]",1.00006533352439,1911.13717729381,2216.17749086521,1,1
1990-07-01,"b_Intercept",1.0017422694865,1344.55123564918,1910.56127015897,1,2
1990-07-01,"b_CAPE",1.00263785382488,1452.35652650372,1689.71553121099,1,2
1990-07-01,"sd_Period30__Intercept",1.00140260497044,1106.25521663368,1632.78223177442,1,2
1990-07-01,"sd_Period30__CAPE",1.00019371016399,1079.61828371558,1386.13674805716,1,2
1990-07-01,"cor_Period30__Intercept__CAPE",1.00096460426833,1378.59671244179,1704.31992738874,1,2
1990-07-01,"sigma",0.999785240216692,3175.78664920677,2114.47079197128,1,2
1990-07-01,"r_Period30[1870-1899,Intercept]",0.999710109791345,1476.95532043976,2005.41388428645,1,2
1990-07-01,"r_Period30[1900-1929,Intercept]",1.00089061217897,1377.18000292685,1822.29504423172,1,2
1990-07-01,"r_Period30[1930-1959,Intercept]",0.999710008358869,1622.22051378152,2033.44639245297,1,2
1990-07-01,"r_Period30[1960-1989,Intercept]",1.00112225844174,1480.43221784954,2085.38154627505,1,2
1990-07-01,"r_Period30[1870-1899,CAPE]",1.00021585107616,1478.85692338455,1557.94820466024,1,2
1990-07-01,"r_Period30[1900-1929,CAPE]",1.00221203180827,1408.59145198808,1744.21837250529,1,2
1990-07-01,"r_Period30[1930-1959,CAPE]",1.00129265180034,1713.44904914933,2014.67879553972,1,2
1990-07-01,"r_Period30[1960-1989,CAPE]",1.00105880140988,1541.37928137628,1806.22844816118,1,2
1991-01-01,"b_Intercept",1.00008294019167,1528.43942975294,1861.89012380464,1,3
1991-01-01,"b_CAPE",1.0016392503257,1553.37176279295,1786.79982728208,1,3
1991-01-01,"sd_Period30__Intercept",1.00121666468823,1105.63440005578,1495.33501258599,1,3
1991-01-01,"sd_Period30__CAPE",1.00732721783213,990.448406557251,1494.06994244627,1,3
1991-01-01,"cor_Period30__Intercept__CAPE",1.00024544234844,1527.27383792211,1726.8898000103,1,3
1991-01-01,"sigma",1.00066538942367,3174.58775668379,2059.55944547559,1,3
1991-01-01,"r_Period30[1870-1899,Intercept]",1.00233722956347,1500.02241672189,1440.31390598168,1,3
1991-01-01,"r_Period30[1900-1929,Intercept]",1.00022410316888,1602.75527323662,1926.64659594391,1,3
1991-01-01,"r_Period30[1930-1959,Intercept]",0.999986318277822,1688.39923892872,2022.81218493839,1,3
1991-01-01,"r_Period30[1960-1989,Intercept]",0.999812888955921,1636.79973857723,2071.96826757076,1,3
1991-01-01,"r_Period30[1870-1899,CAPE]",1.00421379281824,1403.32555330936,1575.63334646829,1,3
1991-01-01,"r_Period30[1900-1929,CAPE]",1.00118459264663,1631.54731064127,1834.93640754509,1,3
1991-01-01,"r_Period30[1930-1959,CAPE]",1.00196046701785,1783.89223539098,2027.2483553299,1,3
1991-01-01,"r_Period30[1960-1989,CAPE]",1.00238832858254,1731.0602144579,1850.39665417251,1,3
1991-07-01,"b_Intercept",1.00125296514563,1327.03876038752,1697.02622425654,1,4
1991-07-01,"b_CAPE",1.00038739116562,1306.78165848374,1744.43664606035,1,4
1991-07-01,"sd_Period30__Intercept",1.00023247040831,978.147049365784,1285.18688076669,1,4
1991-07-01,"sd_Period30__CAPE",1.00009180980327,1023.92123427042,1492.42142644129,1,4
1991-07-01,"cor_Period30__Intercept__CAPE",1.000698748341,1668.69924757994,1793.8850953014,1,4
