"Date","Predicted","Actual","Upper","Lower","Lpds"
1990-01-01,4.70379906206703,14.9579481869857,4.97465518340953,4.42836609593641,-5.33281978921042
1990-02-01,5.06455676392855,14.9496055876918,5.34218882559602,4.79472085710049,-5.12696896867365
1990-03-01,4.84982618989058,15.0549821102289,5.10109798826043,4.60108333467692,-5.31136028733206
1990-04-01,4.86735145799134,15.2061165216084,5.12753167275908,4.61006862835097,-5.39366621553661
1990-05-01,4.48174948677956,14.4544864274152,4.75342952255784,4.21698806414756,-5.18271630232426
1990-06-01,4.19608877247907,14.4554102325362,4.48638216589228,3.91566422376343,-5.35171428755346
1990-07-01,4.24092880283322,14.5501488443076,4.51205162247804,3.95703674914206,-5.38128598097723
1990-08-01,5.29608611922538,15.7056454563594,5.54137640916201,5.04486582737439,-5.44732114861705
1990-09-01,5.87860659985449,16.1303222714911,6.11306942387209,5.63679372461905,-5.35558349707103
1990-10-01,6.19920711985117,15.8303544825237,6.45485234003818,5.94100672279598,-4.99894450603943
1990-11-01,5.9536580485009,15.4197519131953,6.18994184400062,5.71205403751365,-4.91425541068849
1990-12-01,5.51421506390872,14.522336198856,5.76059344613058,5.26963947474791,-4.67330837961431
1991-01-01,5.66948157525856,14.649112480056,5.90917541725189,5.42076968865114,-4.65775841604516
1991-02-01,4.49786422212301,13.1239838863996,4.7687200799577,4.22001131079363,-4.48316010348869
1991-03-01,4.18879503762327,11.7078155885305,4.46023348415279,3.91637668113853,-3.97343858714617
1991-04-01,3.96891420787738,11.4806604908808,4.26479569577729,3.67612118067534,-3.96896433973453
1991-05-01,4.05322991310458,12.2273327511674,4.33438706584627,3.76773369242557,-4.26647742338451
1991-06-01,4.05853901223971,11.9315518156239,4.35012162914567,3.77287512489697,-4.12820721069164
1991-07-01,4.00605673554567,11.5910942632518,4.28591711940868,3.72058462282188,-4.00248159547921
1991-08-01,3.7288532050191,11.0991402751023,4.03003124877774,3.42702659513183,-3.91207461545379
1991-09-01,3.82827691459148,9.81340932644539,4.12285680584225,3.52458150918036,-3.37890796788267
1991-10-01,3.83686223549161,10.1914025159171,4.1220179589302,3.54242733539516,-3.51313649941294
1991-11-01,3.87488443636248,10.7851720372497,4.1691730694469,3.57383224269926,-3.72542962584467
1991-12-01,3.7721480139214,10.8952469055153,4.05965154908777,3.47068416527885,-3.80943640506173
1992-01-01,2.88328536812567,10.0688389241661,3.23959871540915,2.52935446979166,-3.83953598247479
1992-02-01,3.01068873180134,9.75652099875555,3.34576490430809,2.66853517094655,-3.66098150951408
1992-03-01,3.20734828627466,10.393468426541,3.52766130060113,2.89885203293363,-3.84037322432229
1992-04-01,3.19140166975879,9.92473008658468,3.52339543895671,2.86347683308803,-3.65748094463917
1992-05-01,2.95421514061587,9.40228370768157,3.29053337581833,2.59772354035593,-3.54866859045946
1992-06-01,3.17802169477465,8.91511606171027,3.49002114913552,2.82922771607168,-3.29817341552576
1992-07-01,2.97677802701323,7.48956599860078,3.32069654439995,2.62568115379279,-2.93376703063093
1992-08-01,2.90561670623876,7.50521177233503,3.24428911312539,2.56121250339097,-2.95686097497452
1992-09-01,2.90694062122881,6.95448776410601,3.25441467063599,2.55791817994154,-2.81803974363347
1992-10-01,3.13565440645449,6.95463672685392,3.4755013216226,2.81550632060333,-2.7655712714709
1992-11-01,2.81987157985265,7.3658714499208,3.15533592826068,2.47054066797477,-2.94278700960394
1992-12-01,2.40711628954032,6.92570001637467,2.76096154662502,2.04220403701655,-2.93529567604756
1993-01-01,2.49838256700063,6.89205544225495,2.87631288461823,2.11836586901309,-2.90311096497736
1993-02-01,2.34256747543336,5.96008359866009,2.73063165501497,1.95182605262512,-2.72183682414257
1993-03-01,2.12425342876365,5.84589498500139,2.50168918150573,1.73909794354227,-2.74403457931301
1993-04-01,2.40575800744982,6.58908204128836,2.79032709235014,2.04262016848625,-2.85059034746223
1993-05-01,2.36042021964635,7.09717971550785,2.7386550322779,1.98446457834939,-2.99493906596208
1993-06-01,2.29528742468948,7.60336204726311,2.67327782198899,1.91858479180431,-3.16344335969917
1993-07-01,2.31823198762908,7.6491577847394,2.68935958735114,1.95681465641973,-3.17061944836783
1993-08-01,2.16407697150398,7.43238863252456,2.54731802284765,1.78962501473649,-3.15173199553273
1993-09-01,2.03505409184069,7.60979634683006,2.41755665120756,1.66557014072122,-3.24914561909574
1993-10-01,1.94719439545853,7.74932393810008,2.35748412628204,1.52906862488845,-3.32513805320717
1993-11-01,1.99864980947827,7.91503760691608,2.38626412254315,1.60111871993814,-3.36476008526071
1993-12-01,1.91944126042385,8.1575467808096,2.32136455709789,1.524516863074,-3.48039348818094
1994-01-01,1.75702556938724,8.4698885504678,2.15421201726296,1.36180391664637,-3.66065459950189
1994-02-01,1.8482672747087,8.57409168935146,2.25812106356792,1.45566727114703,-3.66753041046032
1994-03-01,2.14353117205678,8.52579855183389,2.52639601029949,1.75400755769399,-3.53437089722167
1994-04-01,2.66640762605456,8.98080685186899,3.02649796294054,2.30470562432026,-3.5101138244185
1994-05-01,2.56924397713291,8.52781230578765,2.91945773482283,2.204853866688,-3.38214372358252
1994-06-01,2.50709233026416,8.71658207274504,2.86795094038529,2.14089683224529,-3.47241335229257
1994-07-01,2.65750838515155,8.57371728216079,3.00460923111946,2.31051964002694,-3.36861926727602
1994-08-01,2.3468546995933,8.13150700249778,2.70942076364884,1.97068974526012,-3.32304772343878
1994-09-01,2.32184733365145,8.34676666405327,2.7073652228772,1.95966447891859,-3.40753183963394
1994-10-01,2.43602327982506,8.35632992767432,2.79002153508542,2.07413443706696,-3.3705969133567
1994-11-01,2.56353588458773,8.91193770790322,2.93071402304017,2.2010986577672,-3.52641490749695
1994-12-01,2.76325201787295,9.35812392019215,3.11271855374531,2.41065077570886,-3.62188869254956
1995-01-01,2.56350926463721,8.96641536381608,2.90727839416671,2.20969004159006,-3.54781351957255
1995-02-01,2.15927245193821,8.7208998858727,2.53901436258431,1.78229252940207,-3.60921731948745
1995-03-01,1.92544036113921,8.37050012168039,2.32480643272991,1.53777938624489,-3.56554592906393
1995-04-01,1.58087321259758,7.72831598298422,1.989443369628,1.18312351039972,-3.45456852951021
1995-05-01,1.20796882718078,7.54908214365981,1.63525905924314,0.770908461091238,-3.52666588143264
1995-06-01,0.84515316115174,7.46034625580998,1.29139062203314,0.390590296924371,-3.63232072289848
1995-07-01,0.392658113830956,7.22891264589862,0.875997806046449,-0.109591517817912,-3.72071548854198
1995-08-01,0.461414187155403,7.18060562370286,0.927602977533449,0.0060312709091186,-3.67430001199677
1995-09-01,2.37535440514745e-05,6.7111903472969,0.514389352922488,-0.495561138135199,-3.6709440169162
1995-10-01,0.0222224608015754,6.34450961532196,0.524963837122872,-0.474429406374637,-3.52115220113835
1995-11-01,-0.270303616015171,6.58897390429147,0.254460406797583,-0.799310018581967,-3.73231262027352
1995-12-01,-0.728498828654947,6.49625533668268,-0.199750194843933,-1.269704259857,-3.88538027965647
1996-01-01,-0.558967568798638,6.61546870657075,-0.0149638016334252,-1.10650828736676,-3.86223212448099
1996-02-01,-1.39039007761447,6.01674003922545,-0.802171105197142,-1.98756768056835,-3.9647662339666
1996-03-01,-1.16052042680869,6.19064776461453,-0.582365633980383,-1.75397824367007,-3.94097033603896
1996-04-01,-0.999449896140013,6.20512836494946,-0.443294636432798,-1.54839070461127,-3.8781621453661
1996-05-01,-1.26104177860263,5.84254181691859,-0.685348426461498,-1.84677565826779,-3.83630854371906
1996-06-01,-1.37193706484918,5.40459480031399,-0.793350085955194,-1.9655342497134,-3.70144156190386
1996-07-01,-0.621611518440559,5.84310841389473,-0.0405724512416347,-1.16706354031838,-3.57833466491028
1996-08-01,-1.00055102395273,5.76172699588209,-0.431955851865544,-1.58021538930789,-3.69475800978875
1996-09-01,-1.17633938884457,5.89982956848207,-0.615814411245522,-1.76486045725457,-3.82578055803145
1996-10-01,-1.73757122059986,5.93963145995293,-1.11619434311154,-2.36675555172607,-4.09259454635699
1996-11-01,-2.47933825322657,5.66370380665642,-1.80499898087979,-3.12228325115926,-4.30902597154711
1996-12-01,-2.56556540960068,5.74681654788964,-1.88191915446663,-3.22955937807897,-4.38824344029922
1997-01-01,-3.00069970305291,5.48229600836783,-2.28616661365532,-3.69571296933505,-4.47919898799462
1997-02-01,-3.62390433823529,5.17636525158252,-2.87046177481648,-4.37270111888281,-4.63731750914097
1997-03-01,-3.30270933251274,4.91009543678802,-2.59473309721722,-4.01300281727743,-4.34133095485628
1997-04-01,-2.45493759020516,5.65107359687875,-1.79355030777846,-3.11675528788807,-4.28786327289149
1997-05-01,-4.05906695140422,5.0030348621763,-3.26133571329052,-4.82132671711289,-4.7732433804869
1997-06-01,-4.96520809449721,4.48739432460614,-4.07243183785223,-5.77458686565092,-4.98367762096203
1997-07-01,-5.98993701914446,3.98150587567987,-5.08041028506775,-6.95540310860898,-5.2784868975076
1997-08-01,-5.85777404610885,3.53868380152653,-4.97630759443584,-6.77210090419674,-4.94571684657015
1997-09-01,-5.88027372109544,3.72705654917298,-4.98083528257702,-6.79491364010063,-5.06284704879693
1997-10-01,-6.00772743584409,3.86726223029916,-5.09373566042776,-6.95482233715047,-5.20903764225941
1997-11-01,-5.61343845553657,3.40917091847768,-4.77301771063314,-6.44853930371498,-4.73670746970401
1997-12-01,-6.08948799448314,3.26183706752459,-5.19726653487213,-6.98651342018407,-4.90917725386406
1998-01-01,-5.96770974852769,2.49932270291005,-5.07911003072926,-6.89537721573291,-4.44398274785512
1998-02-01,-7.26544364577257,1.69422733102509,-6.23553213544762,-8.22651885973795,-4.69075827139785
1998-03-01,-8.32182887854434,0.831940719870428,-7.22377916257097,-9.38725275876238,-4.78337760689659
1998-04-01,-8.96101364013047,0.871010839866937,-7.83161889912726,-10.099804607679,-5.14854704749734
1998-05-01,-8.75637626308004,1.08289733404225,-7.66864290553027,-9.89276211423076,-5.14899506238849
1998-06-01,-8.62053062582797,0.544999701531146,-7.52074263702425,-9.73979711987501,-4.77420166228666
1998-07-01,-9.63190022551935,-0.559217818734714,-8.45285322634422,-10.7895355438367,-4.71931716764496
1998-08-01,-7.70351169821796,0.423776786773788,-6.65822391441687,-8.73540813008787,-4.25404381488977
1998-09-01,-6.39969771134918,0.455324891559106,-5.48370276364663,-7.35832214602603,-3.70407181364029
1998-10-01,-6.5468085953067,-1.78766547650953,-5.58506852492374,-7.50951855055214,-2.99950308064726
1998-11-01,-9.01803634787804,-3.48939729743956,-7.94515031913587,-10.0798453938093,-3.22548908271003
1998-12-01,-10.0140340150157,-3.81667681586418,-8.76638005797829,-11.2151533363353,-3.44783693058149
1999-01-01,-11.2083545143277,-4.41315106295773,-9.89831393736045,-12.5736853588828,-3.66267171516206
1999-02-01,-11.0876796306539,-5.10363177127089,-9.77665163878003,-12.3824835379256,-3.36873054096087
1999-03-01,-11.6519436446996,-5.92388358346657,-10.3274594595144,-12.9514467986786,-3.28232185612377
1999-04-01,-12.5907097096986,-5.17514022966862,-11.2517631447741,-13.9188494640687,-3.90211689743442
1999-05-01,-12.4574835245114,-4.5803686968187,-11.0638092338406,-13.8910285837314,-4.09020441631142
1999-06-01,-12.2047646314398,-4.33369527184962,-10.8294345822515,-13.5865106975113,-4.08682013974533
1999-07-01,-13.3022410187966,-4.59163368629911,-11.8233608187483,-14.8318583139731,-4.45953565819521
1999-08-01,-11.9618612311315,-3.47209201276807,-10.5684562009992,-13.2791150003642,-4.36001199190459
1999-09-01,-11.5166938695778,-3.02749587804969,-10.1517510911176,-12.8382350213327,-4.35405359847662
1999-10-01,-10.94266815942,-2.66476233547841,-9.64087777228905,-12.273912416044,-4.25480469750458
